X,1.8452061967544266e+03,Y,6.2756661844430837e+03,Z,1.5229814042753853e+03,Rx,-1.9678694388016056e+00,Ry,-1.1305751194251300e-01,Rz,-1.6457976993528578e+02,Time(sec),5.933000
X,1.8452562498302364e+03,Y,6.2757152674657782e+03,Z,1.5229838350032676e+03,Rx,-1.9645446092842402e+00,Ry,-1.1197958162178834e-01,Rz,-1.6454198407039289e+02,Time(sec),5.967000
X,1.8452712313068023e+03,Y,6.2757763006296973e+03,Z,1.5229961483971804e+03,Rx,-1.9571426152412339e+00,Ry,-1.1226356145055542e-01,Rz,-1.6453774044012238e+02,Time(sec),6.000000
X,1.8452458545589889e+03,Y,6.2758429498137230e+03,Z,1.5230177815386767e+03,Rx,-1.9453781672671371e+00,Ry,-1.0934297040843516e-01,Rz,-1.6454172851944969e+02,Time(sec),6.033000
X,1.8452407054759506e+03,Y,6.2758541186766561e+03,Z,1.5230239499987224e+03,Rx,-1.9439974622570848e+00,Ry,-1.0862186083362579e-01,Rz,-1.6454304565604059e+02,Time(sec),6.067000
X,1.8452862042597885e+03,Y,6.2757591696158361e+03,Z,1.5229906737791082e+03,Rx,-1.9624934247034396e+00,Ry,-1.1279036685011487e-01,Rz,-1.6454232977479282e+02,Time(sec),6.100000
X,1.8453105290688600e+03,Y,6.2756776541140880e+03,Z,1.5229627353184590e+03,Rx,-1.9763089929343487e+00,Ry,-1.1424548461122497e-01,Rz,-1.6454177639310510e+02,Time(sec),6.133000
X,1.8452905641423242e+03,Y,6.2757292412196966e+03,Z,1.5229815515757373e+03,Rx,-1.9648141870986242e+00,Ry,-1.1308778521921957e-01,Rz,-1.6454160900831448e+02,Time(sec),6.167000
X,1.8452525151345565e+03,Y,6.2758011464866104e+03,Z,1.5230076233612324e+03,Rx,-1.9507851531507672e+00,Ry,-1.1008961859765858e-01,Rz,-1.6454512120692112e+02,Time(sec),6.200000
X,1.8452486093506245e+03,Y,6.2757738163695167e+03,Z,1.5229988671054132e+03,Rx,-1.9565830085615157e+00,Ry,-1.1004537639918556e-01,Rz,-1.6454546696530898e+02,Time(sec),6.233000
X,1.8452711484892793e+03,Y,6.2756968971822253e+03,Z,1.5229739374915287e+03,Rx,-1.9698570426949675e+00,Ry,-1.1227600815647501e-01,Rz,-1.6454478556693448e+02,Time(sec),6.267000
X,1.8452574090617100e+03,Y,6.2756715560512766e+03,Z,1.5229726878501674e+03,Rx,-1.9710253358828023e+00,Ry,-1.1221454389661543e-01,Rz,-1.6454395813308489e+02,Time(sec),6.300000
X,1.8452374973917017e+03,Y,6.2757222965429628e+03,Z,1.5229934192587032e+03,Rx,-1.9595706972966387e+00,Ry,-1.1221094878394178e-01,Rz,-1.6454677730530523e+02,Time(sec),6.333000
X,1.8452626632658055e+03,Y,6.2757292931601278e+03,Z,1.5229950220206574e+03,Rx,-1.9591710533982476e+00,Ry,-1.1289435159917086e-01,Rz,-1.6455118074126824e+02,Time(sec),6.367000
X,1.8453243865447489e+03,Y,6.2756776657043183e+03,Z,1.5229721310195403e+03,Rx,-1.9716649213027349e+00,Ry,-1.1511556554472935e-01,Rz,-1.6454977802341517e+02,Time(sec),6.400000
X,1.8453401084700090e+03,Y,6.2756916692435725e+03,Z,1.5229703734682373e+03,Rx,-1.9711051459709796e+00,Ry,-1.1517129992991239e-01,Rz,-1.6454784528641454e+02,Time(sec),6.433000
X,1.8452924637120764e+03,Y,6.2757539690199228e+03,Z,1.5229923926552051e+03,Rx,-1.9601413001496195e+00,Ry,-1.1334575709663298e-01,Rz,-1.6454685327023049e+02,Time(sec),6.467000
X,1.8452504050453063e+03,Y,6.2757670332669977e+03,Z,1.5229992448064370e+03,Rx,-1.9554977651890146e+00,Ry,-1.1215455934517747e-01,Rz,-1.6454760681996774e+02,Time(sec),6.500000
X,1.8452466908867470e+03,Y,6.2757106215173708e+03,Z,1.5229890267327378e+03,Rx,-1.9617752846854619e+00,Ry,-1.1223462968293739e-01,Rz,-1.6454901192921017e+02,Time(sec),6.533000
X,1.8452585645614777e+03,Y,6.2756548116912709e+03,Z,1.5229783238141551e+03,Rx,-1.9675727671974694e+00,Ry,-1.1292649020142936e-01,Rz,-1.6454887137090969e+02,Time(sec),6.567000
X,1.8452479930880679e+03,Y,6.2756525490885961e+03,Z,1.5229815524310611e+03,Rx,-1.9644886571395654e+00,Ry,-1.1264697081918050e-01,Rz,-1.6454999911979328e+02,Time(sec),6.600000
X,1.8452260888014937e+03,Y,6.2756554606040027e+03,Z,1.5229859504738511e+03,Rx,-1.9622294739421249e+00,Ry,-1.1289518824771741e-01,Rz,-1.6455246852255380e+02,Time(sec),6.633000
X,1.8452290396943974e+03,Y,6.2756003679804035e+03,Z,1.5229727740939388e+03,Rx,-1.9699384558401547e+00,Ry,-1.1366911859920270e-01,Rz,-1.6455424475654462e+02,Time(sec),6.667000
X,1.8452845115659302e+03,Y,6.2755093510897659e+03,Z,1.5229490033247873e+03,Rx,-1.9841223361421283e+00,Ry,-1.1739760859161999e-01,Rz,-1.6455851879439336e+02,Time(sec),6.700000
X,1.8453262547102563e+03,Y,6.2754457640843111e+03,Z,1.5229331706653661e+03,Rx,-1.9934758440456339e+00,Ry,-1.1805347127706954e-01,Rz,-1.6456646906055488e+02,Time(sec),6.733000
